PersonnelID,Crash ID,Gender,Age Group,Road User
54721,19891241,Female,40_to_64,Passenger
54722,19891118,Male,17_to_25,Passenger
54723,19891605,Male,40_to_64,Passenger
54724,19891693,Male,17_to_25,Driver
54725,19892614,Male,17_to_25,Passenger
54726,19893317,Male,26_to_39,Pedestrian
54727,19892309,Male,40_to_64,Driver
54728,19892679,Female,65_to_74,Driver
54729,19893182,Male,40_to_64,Passenger
54730,19893182,Female,40_to_64,Passenger
54731,19891050,Male,0_to_16,Pedestrian
54732,19892101,Female,26_to_39,Driver
54733,19893369,Male,26_to_39,Passenger
54734,19891682,Male,17_to_25,Motorcycle rider
54735,19892562,Female,75_or_older,Passenger
54736,19892189,Male,0_to_16,Pedal cyclist
54737,19893008,Male,17_to_25,Motorcycle rider
54738,19895170,Male,75_or_older,Driver
54739,19896038,Male,65_to_74,Driver
54740,19891476,Male,17_to_25,Motorcycle rider
54741,19892648,Male,26_to_39,Passenger
54742,19892154,Male,65_to_74,Passenger
54743,19891547,Female,17_to_25,Passenger
54744,19892220,Male,26_to_39,Driver
54745,19891421,Male,17_to_25,Pedestrian
54746,19891656,Male,26_to_39,Pedestrian
54747,19893193,Male,26_to_39,Driver
54748,19892099,Male,26_to_39,Pedestrian
54749,19891106,Male,17_to_25,Motorcycle rider
54750,19891429,Male,26_to_39,Driver
54751,19891666,Male,26_to_39,Driver
54752,19893118,Male,17_to_25,Driver
54753,19894009,Female,17_to_25,Passenger
54754,19891129,Male,0_to_16,Passenger
54755,19892661,Female,17_to_25,Passenger
54756,19894185,Male,26_to_39,Motorcycle rider
54757,19892221,Male,40_to_64,Driver
54758,19892681,Male,40_to_64,Pedestrian
54759,19892376,Male,17_to_25,Motorcycle rider
54760,19892092,Female,40_to_64,Passenger
54761,19895112,Male,17_to_25,Driver
54762,19891484,Female,26_to_39,Driver
54763,19891484,Male,40_to_64,Passenger
54764,19894029,Male,40_to_64,Driver
54765,19893026,Male,26_to_39,Pedestrian
54766,19892085,Female,40_to_64,Passenger
54767,19894076,Male,26_to_39,Passenger
54768,19892032,Male,75_or_older,Passenger
54769,19891074,Female,75_or_older,Pedestrian
54770,19892669,Male,17_to_25,Driver
54771,19891507,Female,17_to_25,Pedestrian
54772,19891159,Female,0_to_16,Passenger
54773,19891159,Female,40_to_64,Passenger
54774,19893304,Female,75_or_older,Passenger
54775,19891333,Male,17_to_25,Passenger
54776,19892080,Male,17_to_25,Driver
54777,19892542,Male,40_to_64,Pedestrian
54778,19892520,Male,17_to_25,Pedestrian
54779,19892556,Male,17_to_25,Passenger
54780,19891567,Male,17_to_25,Driver
54781,19892209,Male,17_to_25,Driver
54782,19894135,Male,26_to_39,Pedestrian
54783,19891048,Male,26_to_39,Passenger
54784,19891208,Male,17_to_25,Motorcycle rider
54785,19892468,Female,17_to_25,Driver
54786,19891537,Male,40_to_64,Driver
54787,19891537,Female,40_to_64,Passenger
54788,19892551,Female,17_to_25,Passenger
54789,19892394,Male,26_to_39,Motorcycle pillion passenger
54790,19891620,Male,40_to_64,Driver
54791,19891698,Male,26_to_39,Motorcycle rider
54792,19892422,Female,26_to_39,Passenger
54793,19892670,Male,17_to_25,Motorcycle rider
54794,19893225,Male,75_or_older,Driver
54795,19892241,Male,40_to_64,Driver
54796,19892241,Female,40_to_64,Passenger
54797,19891671,Male,26_to_39,Motorcycle rider
54798,19892425,Female,0_to_16,Pedestrian
54799,19891562,Female,0_to_16,Pedestrian
54800,19895032,Male,26_to_39,Motorcycle rider
54801,19891368,Male,65_to_74,Pedestrian
54802,19891561,Male,26_to_39,Pedestrian
54803,19893101,Male,26_to_39,Motorcycle rider
54804,19891014,Male,40_to_64,Motorcycle rider
54805,19891593,Male,0_to_16,Passenger
54806,19892545,Male,40_to_64,Passenger
54807,19892545,Male,26_to_39,Driver
54808,19892545,Female,26_to_39,Passenger
54809,19892482,Female,0_to_16,Passenger
54810,19892482,Male,26_to_39,Driver
54811,19892482,Female,26_to_39,Passenger
54812,19891417,Male,40_to_64,Driver
54813,19891417,Male,0_to_16,Passenger
54814,19895056,Male,17_to_25,Driver
54815,19895103,Male,17_to_25,Passenger
54816,19892521,Male,40_to_64,Driver
54817,19892340,Female,17_to_25,Passenger
54818,19892340,Female,17_to_25,Driver
54819,19891694,Male,17_to_25,Driver
54820,19891323,Male,17_to_25,Driver
54821,19893143,Male,26_to_39,Pedestrian
54822,19892047,Female,75_or_older,Pedestrian
54823,19892121,Male,26_to_39,Driver
54824,19892233,Male,75_or_older,Pedestrian
54825,19893202,Female,26_to_39,Passenger
54826,19896046,Male,17_to_25,Driver
54827,19894035,Male,40_to_64,Driver
54828,19895100,Male,17_to_25,Motorcycle rider
54829,19896021,Female,75_or_older,Pedestrian
54830,19896052,Female,26_to_39,Passenger
54831,19896013,Male,26_to_39,Driver
54832,19895175,Male,40_to_64,Pedestrian
54833,19894110,Male,75_or_older,Pedestrian
54834,19892151,Female,40_to_64,Driver
54835,19891238,Male,17_to_25,Motorcycle rider
54836,19895130,Female,40_to_64,Driver
54837,19891651,Male,26_to_39,Driver
54838,19891247,Male,40_to_64,Driver
54839,19891247,Male,26_to_39,Driver
54840,19897022,Male,26_to_39,Motorcycle rider
54841,19891382,Male,40_to_64,Pedestrian
54842,19892461,Male,17_to_25,Passenger
54843,19891614,Male,17_to_25,Driver
54844,19891614,Male,0_to_16,Passenger
54845,19891614,Male,17_to_25,Passenger
54846,19892181,Male,26_to_39,Driver
54847,19891616,Female,40_to_64,Driver
54848,19893351,Female,26_to_39,Passenger
54849,19891189,Male,26_to_39,Motorcycle rider
54850,19891357,Female,26_to_39,Driver
54851,19893159,Male,26_to_39,Driver
54852,19895145,Female,26_to_39,Motorcycle pillion passenger
54853,19892257,Male,75_or_older,Driver
54854,19895137,Female,65_to_74,Pedestrian
54855,19892335,Male,40_to_64,Pedal cyclist
54856,19893318,Female,75_or_older,Pedestrian
54857,19892677,Male,17_to_25,Motorcycle rider
54858,19892502,Female,26_to_39,Pedestrian
54859,19892477,Male,75_or_older,Pedestrian
54860,19893243,Male,40_to_64,Pedestrian
54861,19891218,Male,40_to_64,Driver
54862,19891093,Female,65_to_74,Passenger
54863,19891195,Male,65_to_74,Pedestrian
54864,19893082,Male,26_to_39,Driver
54865,19895053,Male,40_to_64,Driver
54866,19894081,Female,40_to_64,Passenger
54867,19894081,Female,40_to_64,Driver
54868,19894085,Male,26_to_39,Driver
54869,19891151,Male,26_to_39,Driver
54870,19891415,Male,17_to_25,Driver
54871,19894070,Male,17_to_25,Driver
54872,19891172,Male,0_to_16,Passenger
54873,19891172,Female,0_to_16,Passenger
54874,19891172,Female,17_to_25,Driver
54875,19891449,Male,0_to_16,Pedestrian
54876,19891016,Female,75_or_older,Pedestrian
54877,19896039,Female,26_to_39,Driver
54878,19892660,Male,65_to_74,Driver
54879,19892507,Female,65_to_74,Pedestrian
54880,19895041,Male,17_to_25,Passenger
54881,19895041,Male,17_to_25,Driver
54882,19892577,Female,40_to_64,Driver
54883,19893025,Male,75_or_older,Driver
54884,19891480,Male,0_to_16,Pedestrian
54885,19891141,Female,17_to_25,Driver
54886,19892463,Male,40_to_64,Driver
54887,19892351,Female,17_to_25,Motorcycle pillion passenger
54888,19892414,Male,40_to_64,Driver
54889,19891392,Female,26_to_39,Passenger
54890,19891392,Male,17_to_25,Driver
54891,19892281,Male,17_to_25,Motorcycle rider
54892,19897033,Male,17_to_25,Pedestrian
54893,19891278,Male,17_to_25,Pedestrian
54894,19892135,Male,17_to_25,Driver
54895,19891601,Male,26_to_39,Driver
54896,19892560,Male,26_to_39,Driver
54897,19891625,Male,40_to_64,Driver
54898,19892622,Female,0_to_16,Passenger
54899,19897013,Male,40_to_64,Passenger
54900,19897044,Female,26_to_39,Passenger
54901,19897044,Female,17_to_25,Passenger
54902,19892366,Male,26_to_39,Motorcycle rider
54903,19891039,Female,75_or_older,Pedestrian
54904,19892258,Female,0_to_16,Passenger
54905,19892258,Male,17_to_25,Passenger
54906,19892258,Male,17_to_25,Driver
54907,19891781,Female,40_to_64,Passenger
54908,19891781,Female,17_to_25,Driver
54909,19894054,Male,40_to_64,Driver
54910,19893277,Male,0_to_16,Passenger
54911,19894184,Male,17_to_25,Motorcycle rider
54912,19891566,Male,40_to_64,Driver
54913,19891188,Male,40_to_64,Driver
54914,19895120,Male,0_to_16,Pedestrian
54915,19892172,Male,75_or_older,Pedestrian
54916,19891130,Male,26_to_39,Pedestrian
54917,19892305,Male,40_to_64,Pedestrian
54918,19898004,Male,17_to_25,Pedestrian
54919,19893141,Male,0_to_16,Motorcycle pillion passenger
54920,19897006,Male,17_to_25,Motorcycle rider
54921,19892651,Male,26_to_39,Pedestrian
54922,19896019,Female,17_to_25,Driver
54923,19892446,Male,40_to_64,Driver
54924,19895106,Male,17_to_25,Driver
54925,19895106,Female,17_to_25,Passenger
54926,19891541,Male,17_to_25,Driver
54927,19896033,Female,40_to_64,Driver
54928,19897028,Male,40_to_64,Driver
54929,19893246,Male,40_to_64,Pedestrian
54930,19893194,Female,17_to_25,Passenger
54931,19894133,Male,75_or_older,Driver
54932,19892438,Female,40_to_64,Passenger
54933,19892317,Female,26_to_39,Driver
54934,19896045,Female,0_to_16,Pedestrian
54935,19891373,Male,40_to_64,Pedestrian
54936,19894106,Male,40_to_64,Pedal cyclist
54937,19894201,Male,17_to_25,Driver
54938,19893169,Female,65_to_74,Pedestrian
54939,19891239,Male,75_or_older,Pedestrian
54940,19892657,Male,75_or_older,Pedestrian
54941,19891301,Male,40_to_64,Pedestrian
54942,19891154,Female,17_to_25,Passenger
54943,19895213,Male,26_to_39,Pedal cyclist
54944,19897048,Male,26_to_39,Passenger
54945,19892081,Female,75_or_older,Pedestrian
54946,19892658,Female,17_to_25,Pedestrian
54947,19894067,Female,17_to_25,Passenger
54948,19895180,Male,40_to_64,Passenger
54949,19891437,Male,26_to_39,Driver
54950,19893188,Male,17_to_25,Motorcycle rider
54951,19892287,Male,17_to_25,Motorcycle rider
54952,19893227,Female,26_to_39,Driver
54953,19891288,Female,17_to_25,Passenger
54954,19895110,Female,17_to_25,Driver
54955,19891367,Male,40_to_64,Pedestrian
54956,19892539,Male,40_to_64,Driver
54957,19891017,Female,17_to_25,Driver
54958,19895035,Male,17_to_25,Motorcycle rider
54959,19893208,Male,17_to_25,Driver
54960,19892599,Male,0_to_16,Pedal cyclist
54961,19891590,Male,17_to_25,Driver
54962,19894164,Female,75_or_older,Pedestrian
54963,19893309,Male,26_to_39,Driver
54964,19891592,Female,17_to_25,Passenger
54965,19891592,Male,40_to_64,Driver
54966,19891592,Male,26_to_39,Driver
54967,19893306,Male,17_to_25,Motorcycle rider
54968,19893375,Female,65_to_74,Pedestrian
54969,19894113,Male,17_to_25,Motorcycle rider
54970,19891344,Male,40_to_64,Driver
54971,19892361,Male,26_to_39,Driver
54972,19892361,Female,40_to_64,Passenger
54973,19895003,Male,40_to_64,Driver
54974,19893151,Male,40_to_64,Driver
54975,19892466,Male,26_to_39,Driver
54976,19892028,Male,17_to_25,Driver
54977,19894018,Male,26_to_39,Pedestrian
54978,19892659,Male,40_to_64,Pedestrian
54979,19893087,Male,26_to_39,Motorcycle rider
54980,19894065,Male,17_to_25,Driver
54981,19891204,Male,26_to_39,Pedestrian
54982,19891354,Male,26_to_39,Motorcycle rider
54983,19897009,Female,26_to_39,Passenger
54984,19891751,Male,17_to_25,Passenger
54985,19891751,Male,17_to_25,Driver
54986,19891024,Male,17_to_25,Driver
54987,19892152,Male,17_to_25,Driver
54988,19897053,Male,17_to_25,Motorcycle rider
54989,19894045,Female,17_to_25,Driver
54990,19893111,Female,75_or_older,Pedestrian
54991,19893056,Female,0_to_16,Passenger
54992,19892130,Female,65_to_74,Passenger
54993,19891629,Male,65_to_74,Passenger
54994,19891629,Male,26_to_39,Driver
54995,19892618,Male,26_to_39,Motorcycle rider
54996,19891496,Male,26_to_39,Motorcycle rider
54997,19892365,Male,26_to_39,Passenger
54998,19892115,Female,75_or_older,Passenger
54999,19895212,Male,26_to_39,Driver
55000,19895135,Female,26_to_39,Driver
55001,19897041,Male,26_to_39,Driver
55002,19894004,Male,26_to_39,Driver
55003,19894004,Male,40_to_64,Passenger
55004,19892508,Male,40_to_64,Driver
55005,19892031,Male,26_to_39,Passenger
55006,19894131,Female,0_to_16,Passenger
55007,19892676,Female,17_to_25,Pedestrian
55008,19892290,Male,26_to_39,Driver
55009,19894074,Male,17_to_25,Driver
55010,19892550,Female,26_to_39,Pedestrian
55011,19892036,Male,17_to_25,Driver
55012,19892313,Male,75_or_older,Driver
55013,19892680,Male,40_to_64,Pedestrian
55014,19891161,Male,26_to_39,Driver
55015,19898020,Female,26_to_39,Passenger
55016,19898020,Female,40_to_64,Passenger
55017,19898020,Male,26_to_39,Driver
55018,19898020,Male,40_to_64,Passenger
55019,19891686,Male,26_to_39,Driver
55020,19891481,Male,0_to_16,Pedestrian
55021,19892265,Male,17_to_25,Passenger
55022,19892265,Male,40_to_64,Driver
55023,19893119,Female,65_to_74,Driver
55024,19893119,Female,40_to_64,Passenger
55025,19893024,Female,17_to_25,Passenger
55026,19893024,Male,40_to_64,Driver
55027,19892086,Female,0_to_16,Pedestrian
55028,19891320,Female,65_to_74,Passenger
55029,19891007,Male,65_to_74,Driver
55030,19895064,Female,40_to_64,Driver
55031,19892612,Female,26_to_39,Driver
55032,19892412,Male,17_to_25,Driver
55033,19891445,Male,17_to_25,Motorcycle rider
55034,19892162,Male,75_or_older,Pedestrian
55035,19894088,Male,26_to_39,Driver
55036,19891528,Male,40_to_64,Motorcycle rider
55037,19893312,Male,17_to_25,Motorcycle rider
55038,19895125,Male,26_to_39,Driver
55039,19892373,Female,17_to_25,Passenger
55040,19892655,Male,17_to_25,Passenger
55041,19892559,Male,17_to_25,Motorcycle rider
55042,19891092,Male,26_to_39,Driver
55043,19891071,Female,40_to_64,Driver
55044,19897045,Female,26_to_39,Pedestrian
55045,19894005,Female,75_or_older,Pedestrian
55046,19893322,Female,65_to_74,Pedestrian
55047,19896068,Female,17_to_25,Pedal cyclist
55048,19898014,Female,40_to_64,Passenger
55049,19898014,Male,40_to_64,Driver
55050,19891441,Female,17_to_25,Driver
55051,19894072,Female,65_to_74,Pedestrian
55052,19892212,Female,26_to_39,Passenger
55053,19895138,Male,26_to_39,Motorcycle rider
55054,19891028,Male,26_to_39,Motorcycle rider
55055,19892040,Female,26_to_39,Driver
55056,19892481,Male,26_to_39,Driver
55057,19894115,Male,17_to_25,Passenger
55058,19894146,Female,0_to_16,Passenger
55059,19894146,Male,0_to_16,Passenger
55060,19894146,Male,26_to_39,Driver
55061,19896036,Female,26_to_39,Driver
55062,19892055,Male,17_to_25,Pedestrian
55063,19895187,Female,26_to_39,Driver
55064,19893050,Female,17_to_25,Driver
55065,19892270,Female,75_or_older,Pedestrian
55066,19892623,Female,0_to_16,Pedestrian
55067,19892450,Female,26_to_39,Driver
55068,19893237,Female,17_to_25,Driver
55069,19891053,Male,40_to_64,Passenger
55070,19892527,Female,17_to_25,Pedestrian
55071,19892202,Male,0_to_16,Passenger
55072,19892202,Female,26_to_39,Driver
55073,19893166,Female,26_to_39,Driver
55074,19898021,Male,65_to_74,Passenger
55075,19891612,Male,17_to_25,Driver
55076,19892308,Male,17_to_25,Passenger
55077,19892116,Female,75_or_older,Passenger
55078,19892229,Female,26_to_39,Motorcycle pillion passenger
55079,19891770,Female,65_to_74,Pedestrian
55080,19891209,Female,26_to_39,Pedestrian
55081,19892307,Male,17_to_25,Driver
55082,19891642,Male,17_to_25,Driver
55083,19891589,Male,17_to_25,Driver
55084,19891589,Male,17_to_25,Passenger
55085,19892227,Male,17_to_25,Driver
55086,19893178,Male,26_to_39,Driver
55087,19892274,Female,26_to_39,Driver
55088,19891037,Male,17_to_25,Motorcycle rider
55089,19894111,Male,40_to_64,Driver
55090,19893199,Male,75_or_older,Pedestrian
55091,19891468,Male,26_to_39,Driver
55092,19891210,Male,17_to_25,Driver
55093,19892437,Male,17_to_25,Driver
55094,19893347,Female,65_to_74,Driver
55095,19891743,Male,17_to_25,Motorcycle rider
55096,19893157,Male,26_to_39,Motorcycle rider
55097,19895194,Male,40_to_64,Driver
55098,19891077,Male,0_to_16,Pedal cyclist
55099,19892585,Female,17_to_25,Passenger
55100,19895065,Male,0_to_16,Pedestrian
55101,19893123,Male,65_to_74,Passenger
55102,19892434,Female,26_to_39,Driver
55103,19895017,Female,40_to_64,Passenger
55104,19895017,Male,65_to_74,Driver
55105,19891521,Male,0_to_16,Pedal cyclist
55106,19892288,Male,17_to_25,Passenger
55107,19892605,Female,75_or_older,Pedestrian
55108,19891318,Male,40_to_64,Driver
55109,19896054,Male,0_to_16,Pedestrian
55110,19894020,Male,26_to_39,Driver
55111,19892668,Female,17_to_25,Driver
55112,19891725,Female,26_to_39,Passenger
55113,19896058,Male,17_to_25,Driver
55114,19891635,Male,26_to_39,Driver
55115,19892007,Male,17_to_25,Driver
55116,19891076,Male,26_to_39,Motorcycle rider
55117,19891398,Female,0_to_16,Pedestrian
55118,19892234,Male,65_to_74,Passenger
55119,19898026,Male,26_to_39,Passenger
55120,19895007,Male,26_to_39,Passenger
55121,19891353,Male,17_to_25,Pedestrian
55122,19892311,Male,17_to_25,Passenger
55123,19894126,Male,65_to_74,Pedal cyclist
55124,19891657,Male,17_to_25,Driver
55125,19891535,Male,65_to_74,Driver
55126,19891257,Female,26_to_39,Motorcycle pillion passenger
55127,19891515,Female,17_to_25,Passenger
55128,19891676,Male,17_to_25,Driver
55129,19891079,Female,17_to_25,Passenger
55130,19892027,Male,26_to_39,Driver
55131,19892237,Male,26_to_39,Driver
55132,19891360,Male,0_to_16,Passenger
55133,19894187,Female,0_to_16,Pedal cyclist
55134,19891372,Male,0_to_16,Passenger
55135,19891372,Male,0_to_16,Driver
55136,19891691,Male,40_to_64,Driver
55137,19895072,Female,17_to_25,Passenger
55138,19895072,Female,26_to_39,Passenger
55139,19895128,Male,40_to_64,Driver
55140,19891564,Female,40_to_64,Passenger
55141,19891564,Male,26_to_39,Driver
55142,19891564,Male,26_to_39,Passenger
55143,19891564,Male,40_to_64,Driver
55144,19891104,Male,17_to_25,Motorcycle rider
55145,19891663,Male,17_to_25,Motorcycle rider
55146,19892044,Male,75_or_older,Pedestrian
55147,19894091,Male,26_to_39,Driver
55148,19892310,Male,40_to_64,Driver
55149,19893280,Male,26_to_39,Passenger
55150,19897020,Male,17_to_25,Pedestrian
55151,19892442,Male,40_to_64,Pedestrian
55152,19891207,Male,26_to_39,Passenger
55153,19892169,Male,17_to_25,Driver
55154,19892169,Male,17_to_25,Passenger
55155,19894165,Male,17_to_25,Driver
55156,19892146,Female,65_to_74,Pedestrian
55157,19893189,Female,17_to_25,Driver
55158,19893269,Female,40_to_64,Motorcycle rider
55159,19892491,Male,17_to_25,Driver
55160,19892433,Male,40_to_64,Pedestrian
55161,19891027,Male,26_to_39,Driver
55162,19892039,Male,40_to_64,Driver
55163,19892352,Female,65_to_74,Pedestrian
55164,19892035,Male,65_to_74,Driver
55165,19892641,Female,17_to_25,Driver
55166,19892641,Female,40_to_64,Passenger
55167,19892666,Male,75_or_older,Driver
55168,19894034,Female,65_to_74,Pedestrian
55169,19893305,Male,40_to_64,Driver
55170,19892421,Female,40_to_64,Driver
55171,19894022,Male,26_to_39,Pedestrian
55172,19892078,Male,40_to_64,Motorcycle rider
55173,19892267,Female,65_to_74,Passenger
55174,19894168,Male,26_to_39,Driver
55175,19895027,Female,75_or_older,Driver
55176,19895148,Male,17_to_25,Driver
55177,19892082,Female,0_to_16,Pedal cyclist
55178,19892375,Male,26_to_39,Motorcycle rider
55179,19892314,Male,17_to_25,Motorcycle rider
55180,19891008,Male,17_to_25,Motorcycle rider
55181,19891324,Male,0_to_16,Passenger
55182,19892134,Male,26_to_39,Driver
55183,19892077,Male,40_to_64,Driver
55184,19896026,Female,0_to_16,Passenger
55185,19896026,Female,17_to_25,Driver
55186,19895147,Male,0_to_16,Pedestrian
55187,19891575,Male,0_to_16,Passenger
55188,19893160,Male,26_to_39,Driver
55189,19893359,Male,26_to_39,Driver
55190,19893278,Male,75_or_older,Driver
55191,19895185,Male,40_to_64,Driver
55192,19898013,Male,0_to_16,Pedestrian
55193,19892141,Male,26_to_39,Driver
55194,19896044,Male,17_to_25,Passenger
55195,19893165,Male,17_to_25,Driver
55196,19891032,Male,17_to_25,Motorcycle pillion passenger
55197,19892478,Male,17_to_25,Driver
55198,19892322,Male,26_to_39,Driver
55199,19893290,Male,0_to_16,Pedestrian
55200,19892248,Male,40_to_64,Driver
55201,19891243,Male,17_to_25,Passenger
55202,19896028,Male,26_to_39,Driver
55203,19893104,Male,17_to_25,Pedestrian
55204,19895086,Male,26_to_39,Pedestrian
55205,19892059,Male,75_or_older,Driver
55206,19891279,Female,0_to_16,Passenger
55207,19891155,Male,0_to_16,Pedal cyclist
55208,19893336,Male,26_to_39,Driver
